participant,id,response,time,group,condition,adjectivestring,filler_acceptability,item_type,scenario,adj_target,adj_secondary,adj_secondary_type,order,stimulus_size,stimulus_price,confidence_on_semantic
6,sj_expensive_ch_23,false,,2,bimodal,,,semantic,couch,expensive,,,,106,485,
7,sj_big_tv_1,false,,1,bimodal,,,semantic,tv,big,,,,22,990,
7,sj_big_tv_2,true,,1,bimodal,,,semantic,tv,big,,,,84,275,
7,sj_big_tv_3,false,,1,bimodal,,,semantic,tv,big,,,,70,885,
7,sj_big_tv_4,false,,1,bimodal,,,semantic,tv,big,,,,34,800,
7,sj_big_tv_5,false,,1,bimodal,,,semantic,tv,big,,,,30,650,
7,sj_big_tv_6,false,,1,bimodal,,,semantic,tv,big,,,,32,1750,
7,sj_big_tv_7,false,,1,bimodal,,,semantic,tv,big,,,,34,4400,
7,sj_big_tv_8,false,,1,bimodal,,,semantic,tv,big,,,,38,595,
7,sj_big_tv_9,false,,1,bimodal,,,semantic,tv,big,,,,42,130,
7,sj_big_tv_12,false,,1,bimodal,,,semantic,tv,big,,,,72,340,
7,sj_big_tv_13,false,,1,bimodal,,,semantic,tv,big,,,,75,1990,
7,sj_big_tv_14,false,,1,bimodal,,,semantic,tv,big,,,,78,1695,
7,sj_big_tv_23,false,,1,bimodal,,,semantic,tv,big,,,,72,1000,
7,sj_big_tv_24,false,,1,bimodal,,,semantic,tv,big,,,,75,1050,
7,sj_expensive_tv_1,false,,1,bimodal,,,semantic,tv,expensive,,,,22,990,
7,sj_expensive_tv_2,false,,1,bimodal,,,semantic,tv,expensive,,,,84,275,
7,sj_expensive_tv_3,false,,1,bimodal,,,semantic,tv,expensive,,,,70,885,
7,sj_expensive_tv_4,false,,1,bimodal,,,semantic,tv,expensive,,,,34,800,
7,sj_expensive_tv_5,false,,1,bimodal,,,semantic,tv,expensive,,,,30,650,
7,sj_expensive_tv_6,false,,1,bimodal,,,semantic,tv,expensive,,,,32,1750,
7,sj_expensive_tv_7,true,,1,bimodal,,,semantic,tv,expensive,,,,34,4400,
7,sj_expensive_tv_8,false,,1,bimodal,,,semantic,tv,expensive,,,,38,595,
7,sj_expensive_tv_9,false,,1,bimodal,,,semantic,tv,expensive,,,,42,130,
7,sj_expensive_tv_12,false,,1,bimodal,,,semantic,tv,expensive,,,,72,340,
7,sj_expensive_tv_13,false,,1,bimodal,,,semantic,tv,expensive,,,,75,1990,
7,sj_expensive_tv_14,false,,1,bimodal,,,semantic,tv,expensive,,,,78,1695,
7,sj_expensive_tv_23,false,,1,bimodal,,,semantic,tv,expensive,,,,72,1000,
7,sj_expensive_tv_24,false,,1,bimodal,,,semantic,tv,expensive,,,,75,1050,
7,sj_long_ch_1,false,,1,unimodal,,,semantic,couch,long,,,,43,360,
7,sj_long_ch_2,false,,1,unimodal,,,semantic,couch,long,,,,79,965,
7,sj_long_ch_3,false,,1,unimodal,,,semantic,couch,long,,,,63,290,
7,sj_long_ch_4,true,,1,unimodal,,,semantic,couch,long,,,,114,600,
7,sj_long_ch_5,false,,1,unimodal,,,semantic,couch,long,,,,87,580,
7,sj_long_ch_6,false,,1,unimodal,,,semantic,couch,long,,,,102,700,
7,sj_long_ch_7,false,,1,unimodal,,,semantic,couch,long,,,,75,480,
7,sj_long_ch_8,false,,1,unimodal,,,semantic,couch,long,,,,95,1175,
7,sj_long_ch_9,false,,1,unimodal,,,semantic,couch,long,,,,83,800,
7,sj_long_ch_10,false,,1,unimodal,,,semantic,couch,long,,,,71,540,
7,sj_long_ch_11,false,,1,unimodal,,,semantic,couch,long,,,,67,350,
7,sj_long_ch_12,false,,1,unimodal,,,semantic,couch,long,,,,83,580,
7,sj_long_ch_13,false,,1,unimodal,,,semantic,couch,long,,,,55,200,
7,sj_long_ch_14,false,,1,unimodal,,,semantic,couch,long,,,,79,675,
7,sj_expensive_ch_1,false,,1,unimodal,,,semantic,couch,expensive,,,,43,360,
7,sj_expensive_ch_2,false,,1,unimodal,,,semantic,couch,expensive,,,,79,965,
7,sj_expensive_ch_3,false,,1,unimodal,,,semantic,couch,expensive,,,,63,290,
7,sj_expensive_ch_4,false,,1,unimodal,,,semantic,couch,expensive,,,,114,600,
7,sj_expensive_ch_5,false,,1,unimodal,,,semantic,couch,expensive,,,,87,580,
7,sj_expensive_ch_6,false,,1,unimodal,,,semantic,couch,expensive,,,,102,700,
7,sj_expensive_ch_7,false,,1,unimodal,,,semantic,couch,expensive,,,,75,480,
7,sj_expensive_ch_8,true,,1,unimodal,,,semantic,couch,expensive,,,,95,1175,
7,sj_expensive_ch_9,false,,1,unimodal,,,semantic,couch,expensive,,,,83,800,
7,sj_expensive_ch_10,false,,1,unimodal,,,semantic,couch,expensive,,,,71,540,
7,sj_expensive_ch_11,false,,1,unimodal,,,semantic,couch,expensive,,,,67,350,
7,sj_expensive_ch_12,false,,1,unimodal,,,semantic,couch,expensive,,,,83,580,
7,sj_expensive_ch_13,false,,1,unimodal,,,semantic,couch,expensive,,,,55,200,
7,sj_expensive_ch_14,false,,1,unimodal,,,semantic,couch,expensive,,,,79,675,
8,sj_big_tv_1,false,,1,bimodal,,,semantic,tv,big,,,,22,990,
8,sj_big_tv_2,true,,1,bimodal,,,semantic,tv,big,,,,84,275,
8,sj_big_tv_3,true,,1,bimodal,,,semantic,tv,big,,,,70,885,
8,sj_big_tv_4,false,,1,bimodal,,,semantic,tv,big,,,,34,800,
8,sj_big_tv_5,false,,1,bimodal,,,semantic,tv,big,,,,30,650,
8,sj_big_tv_6,false,,1,bimodal,,,semantic,tv,big,,,,32,1750,
8,sj_big_tv_7,false,,1,bimodal,,,semantic,tv,big,,,,34,4400,
8,sj_big_tv_8,false,,1,bimodal,,,semantic,tv,big,,,,38,595,
8,sj_big_tv_9,false,,1,bimodal,,,semantic,tv,big,,,,42,130,
8,sj_big_tv_12,true,,1,bimodal,,,semantic,tv,big,,,,72,340,
8,sj_big_tv_13,true,,1,bimodal,,,semantic,tv,big,,,,75,1990,
8,sj_big_tv_14,true,,1,bimodal,,,semantic,tv,big,,,,78,1695,
8,sj_big_tv_23,true,,1,bimodal,,,semantic,tv,big,,,,72,1000,
8,sj_big_tv_24,true,,1,bimodal,,,semantic,tv,big,,,,75,1050,
8,sj_expensive_tv_1,false,,1,bimodal,,,semantic,tv,expensive,,,,22,990,
8,sj_expensive_tv_2,false,,1,bimodal,,,semantic,tv,expensive,,,,84,275,
8,sj_expensive_tv_3,false,,1,bimodal,,,semantic,tv,expensive,,,,70,885,
8,sj_expensive_tv_4,false,,1,bimodal,,,semantic,tv,expensive,,,,34,800,
8,sj_expensive_tv_5,false,,1,bimodal,,,semantic,tv,expensive,,,,30,650,
8,sj_expensive_tv_6,true,,1,bimodal,,,semantic,tv,expensive,,,,32,1750,
8,sj_expensive_tv_7,true,,1,bimodal,,,semantic,tv,expensive,,,,34,4400,
8,sj_expensive_tv_8,false,,1,bimodal,,,semantic,tv,expensive,,,,38,595,
8,sj_expensive_tv_9,false,,1,bimodal,,,semantic,tv,expensive,,,,42,130,
8,sj_expensive_tv_12,false,,1,bimodal,,,semantic,tv,expensive,,,,72,340,
8,sj_expensive_tv_13,true,,1,bimodal,,,semantic,tv,expensive,,,,75,1990,
8,sj_expensive_tv_14,true,,1,bimodal,,,semantic,tv,expensive,,,,78,1695,
8,sj_expensive_tv_23,false,,1,bimodal,,,semantic,tv,expensive,,,,72,1000,
8,sj_expensive_tv_24,false,,1,bimodal,,,semantic,tv,expensive,,,,75,1050,
8,sj_long_ch_1,false,,1,unimodal,,,semantic,couch,long,,,,43,360,
8,sj_long_ch_2,true,,1,unimodal,,,semantic,couch,long,,,,79,965,
8,sj_long_ch_3,false,,1,unimodal,,,semantic,couch,long,,,,63,290,
8,sj_long_ch_4,true,,1,unimodal,,,semantic,couch,long,,,,114,600,
8,sj_long_ch_5,true,,1,unimodal,,,semantic,couch,long,,,,87,580,
8,sj_long_ch_6,true,,1,unimodal,,,semantic,couch,long,,,,102,700,
8,sj_long_ch_7,false,,1,unimodal,,,semantic,couch,long,,,,75,480,
8,sj_long_ch_8,true,,1,unimodal,,,semantic,couch,long,,,,95,1175,
8,sj_long_ch_9,false,,1,unimodal,,,semantic,couch,long,,,,83,800,
8,sj_long_ch_10,false,,1,unimodal,,,semantic,couch,long,,,,71,540,
8,sj_long_ch_11,false,,1,unimodal,,,semantic,couch,long,,,,67,350,
8,sj_long_ch_12,false,,1,unimodal,,,semantic,couch,long,,,,83,580,
8,sj_long_ch_13,false,,1,unimodal,,,semantic,couch,long,,,,55,200,
8,sj_long_ch_14,false,,1,unimodal,,,semantic,couch,long,,,,79,675,
8,sj_expensive_ch_1,false,,1,unimodal,,,semantic,couch,expensive,,,,43,360,
8,sj_expensive_ch_2,true,,1,unimodal,,,semantic,couch,expensive,,,,79,965,
8,sj_expensive_ch_3,false,,1,unimodal,,,semantic,couch,expensive,,,,63,290,
8,sj_expensive_ch_4,false,,1,unimodal,,,semantic,couch,expensive,,,,114,600,
8,sj_expensive_ch_5,false,,1,unimodal,,,semantic,couch,expensive,,,,87,580,
8,sj_expensive_ch_6,false,,1,unimodal,,,semantic,couch,expensive,,,,102,700,
8,sj_expensive_ch_7,false,,1,unimodal,,,semantic,couch,expensive,,,,75,480,
8,sj_expensive_ch_8,true,,1,unimodal,,,semantic,couch,expensive,,,,95,1175,
8,sj_expensive_ch_9,false,,1,unimodal,,,semantic,couch,expensive,,,,83,800,
8,sj_expensive_ch_10,false,,1,unimodal,,,semantic,couch,expensive,,,,71,540,
8,sj_expensive_ch_11,false,,1,unimodal,,,semantic,couch,expensive,,,,67,350,
8,sj_expensive_ch_12,false,,1,unimodal,,,semantic,couch,expensive,,,,83,580,
8,sj_expensive_ch_13,false,,1,unimodal,,,semantic,couch,expensive,,,,55,200,
8,sj_expensive_ch_14,false,,1,unimodal,,,semantic,couch,expensive,,,,79,675,
9,sj_big_tv_1,false,,1,bimodal,,,semantic,tv,big,,,,22,990,
9,sj_big_tv_2,true,,1,bimodal,,,semantic,tv,big,,,,84,275,
9,sj_big_tv_3,false,,1,bimodal,,,semantic,tv,big,,,,70,885,
9,sj_big_tv_4,false,,1,bimodal,,,semantic,tv,big,,,,34,800,
9,sj_big_tv_5,false,,1,bimodal,,,semantic,tv,big,,,,30,650,
9,sj_big_tv_6,false,,1,bimodal,,,semantic,tv,big,,,,32,1750,
9,sj_big_tv_7,false,,1,bimodal,,,semantic,tv,big,,,,34,4400,
9,sj_big_tv_8,false,,1,bimodal,,,semantic,tv,big,,,,38,595,
9,sj_big_tv_9,false,,1,bimodal,,,semantic,tv,big,,,,42,130,
9,sj_big_tv_12,false,,1,bimodal,,,semantic,tv,big,,,,72,340,
9,sj_big_tv_13,false,,1,bimodal,,,semantic,tv,big,,,,75,1990,
9,sj_big_tv_14,false,,1,bimodal,,,semantic,tv,big,,,,78,1695,
9,sj_big_tv_23,false,,1,bimodal,,,semantic,tv,big,,,,72,1000,
9,sj_big_tv_24,false,,1,bimodal,,,semantic,tv,big,,,,75,1050,
9,sj_expensive_tv_1,false,,1,bimodal,,,semantic,tv,expensive,,,,22,990,
9,sj_expensive_tv_2,false,,1,bimodal,,,semantic,tv,expensive,,,,84,275,
9,sj_expensive_tv_3,false,,1,bimodal,,,semantic,tv,expensive,,,,70,885,
9,sj_expensive_tv_4,false,,1,bimodal,,,semantic,tv,expensive,,,,34,800,
9,sj_expensive_tv_5,false,,1,bimodal,,,semantic,tv,expensive,,,,30,650,
9,sj_expensive_tv_6,false,,1,bimodal,,,semantic,tv,expensive,,,,32,1750,
9,sj_expensive_tv_7,true,,1,bimodal,,,semantic,tv,expensive,,,,34,4400,
9,sj_expensive_tv_8,false,,1,bimodal,,,semantic,tv,expensive,,,,38,595,
9,sj_expensive_tv_9,false,,1,bimodal,,,semantic,tv,expensive,,,,42,130,
9,sj_expensive_tv_12,false,,1,bimodal,,,semantic,tv,expensive,,,,72,340,
9,sj_expensive_tv_13,false,,1,bimodal,,,semantic,tv,expensive,,,,75,1990,
9,sj_expensive_tv_14,false,,1,bimodal,,,semantic,tv,expensive,,,,78,1695,
9,sj_expensive_tv_23,false,,1,bimodal,,,semantic,tv,expensive,,,,72,1000,
9,sj_expensive_tv_24,false,,1,bimodal,,,semantic,tv,expensive,,,,75,1050,
9,sj_long_ch_1,false,,1,unimodal,,,semantic,couch,long,,,,43,360,
9,sj_long_ch_2,false,,1,unimodal,,,semantic,couch,long,,,,79,965,
9,sj_long_ch_3,false,,1,unimodal,,,semantic,couch,long,,,,63,290,
9,sj_long_ch_4,true,,1,unimodal,,,semantic,couch,long,,,,114,600,
9,sj_long_ch_5,false,,1,unimodal,,,semantic,couch,long,,,,87,580,
9,sj_long_ch_6,false,,1,unimodal,,,semantic,couch,long,,,,102,700,
9,sj_long_ch_7,false,,1,unimodal,,,semantic,couch,long,,,,75,480,
9,sj_long_ch_8,false,,1,unimodal,,,semantic,couch,long,,,,95,1175,
9,sj_long_ch_9,false,,1,unimodal,,,semantic,couch,long,,,,83,800,
9,sj_long_ch_10,false,,1,unimodal,,,semantic,couch,long,,,,71,540,
9,sj_long_ch_11,false,,1,unimodal,,,semantic,couch,long,,,,67,350,
9,sj_long_ch_12,false,,1,unimodal,,,semantic,couch,long,,,,83,580,
9,sj_long_ch_13,false,,1,unimodal,,,semantic,couch,long,,,,55,200,
9,sj_long_ch_14,false,,1,unimodal,,,semantic,couch,long,,,,79,675,
9,sj_expensive_ch_1,false,,1,unimodal,,,semantic,couch,expensive,,,,43,360,
9,sj_expensive_ch_2,false,,1,unimodal,,,semantic,couch,expensive,,,,79,965,
9,sj_expensive_ch_3,false,,1,unimodal,,,semantic,couch,expensive,,,,63,290,
9,sj_expensive_ch_4,false,,1,unimodal,,,semantic,couch,expensive,,,,114,600,
9,sj_expensive_ch_5,false,,1,unimodal,,,semantic,couch,expensive,,,,87,580,
9,sj_expensive_ch_6,false,,1,unimodal,,,semantic,couch,expensive,,,,102,700,
9,sj_expensive_ch_7,false,,1,unimodal,,,semantic,couch,expensive,,,,75,480,
9,sj_expensive_ch_8,true,,1,unimodal,,,semantic,couch,expensive,,,,95,1175,
9,sj_expensive_ch_9,false,,1,unimodal,,,semantic,couch,expensive,,,,83,800,
9,sj_expensive_ch_10,false,,1,unimodal,,,semantic,couch,expensive,,,,71,540,
9,sj_expensive_ch_11,false,,1,unimodal,,,semantic,couch,expensive,,,,67,350,
9,sj_expensive_ch_12,false,,1,unimodal,,,semantic,couch,expensive,,,,83,580,
9,sj_expensive_ch_13,false,,1,unimodal,,,semantic,couch,expensive,,,,55,200,
9,sj_expensive_ch_14,false,,1,unimodal,,,semantic,couch,expensive,,,,79,675,
10,sj_big_tv_1,false,,2,unimodal,,,semantic,tv,big,,,,22,990,
10,sj_big_tv_2,true,,2,unimodal,,,semantic,tv,big,,,,84,275,
10,sj_big_tv_4,false,,2,unimodal,,,semantic,tv,big,,,,34,800,
10,sj_big_tv_10,true,,2,unimodal,,,semantic,tv,big,,,,60,1000,
10,sj_big_tv_11,true,,2,unimodal,,,semantic,tv,big,,,,65,1050,
10,sj_big_tv_12,true,,2,unimodal,,,semantic,tv,big,,,,72,340,
10,sj_big_tv_15,false,,2,unimodal,,,semantic,tv,big,,,,40,650,
10,sj_big_tv_16,false,,2,unimodal,,,semantic,tv,big,,,,44,885,
10,sj_big_tv_17,false,,2,unimodal,,,semantic,tv,big,,,,48,4400,
10,sj_big_tv_18,false,,2,unimodal,,,semantic,tv,big,,,,50,595,
10,sj_big_tv_19,false,,2,unimodal,,,semantic,tv,big,,,,52,1990,
10,sj_big_tv_20,false,,2,unimodal,,,semantic,tv,big,,,,55,1750,
10,sj_big_tv_21,false,,2,unimodal,,,semantic,tv,big,,,,58,1695,
10,sj_big_tv_22,false,,2,unimodal,,,semantic,tv,big,,,,32,130,
10,sj_expensive_tv_1,false,,2,unimodal,,,semantic,tv,expensive,,,,22,990,
10,sj_expensive_tv_2,false,,2,unimodal,,,semantic,tv,expensive,,,,84,275,
10,sj_expensive_tv_4,false,,2,unimodal,,,semantic,tv,expensive,,,,34,800,
10,sj_expensive_tv_10,false,,2,unimodal,,,semantic,tv,expensive,,,,60,1000,
10,sj_expensive_tv_11,true,,2,unimodal,,,semantic,tv,expensive,,,,65,1050,
10,sj_expensive_tv_12,false,,2,unimodal,,,semantic,tv,expensive,,,,72,340,
10,sj_expensive_tv_15,false,,2,unimodal,,,semantic,tv,expensive,,,,40,650,
10,sj_expensive_tv_16,false,,2,unimodal,,,semantic,tv,expensive,,,,44,885,
10,sj_expensive_tv_17,true,,2,unimodal,,,semantic,tv,expensive,,,,48,4400,
10,sj_expensive_tv_18,false,,2,unimodal,,,semantic,tv,expensive,,,,50,595,
10,sj_expensive_tv_19,true,,2,unimodal,,,semantic,tv,expensive,,,,52,1990,
10,sj_expensive_tv_20,true,,2,unimodal,,,semantic,tv,expensive,,,,55,1750,
10,sj_expensive_tv_21,true,,2,unimodal,,,semantic,tv,expensive,,,,58,1695,
10,sj_expensive_tv_22,false,,2,unimodal,,,semantic,tv,expensive,,,,32,130,
10,sj_long_ch_1,false,,2,bimodal,,,semantic,couch,long,,,,43,360,
10,sj_long_ch_3,false,,2,bimodal,,,semantic,couch,long,,,,63,290,
10,sj_long_ch_4,true,,2,bimodal,,,semantic,couch,long,,,,114,600,
10,sj_long_ch_6,true,,2,bimodal,,,semantic,couch,long,,,,102,700,
10,sj_long_ch_8,true,,2,bimodal,,,semantic,couch,long,,,,95,1175,
10,sj_long_ch_13,false,,2,bimodal,,,semantic,couch,long,,,,55,200,
10,sj_long_ch_16,true,,2,bimodal,,,semantic,couch,long,,,,110,575,
10,sj_long_ch_17,false,,2,bimodal,,,semantic,couch,long,,,,59,900,
10,sj_long_ch_18,false,,2,bimodal,,,semantic,couch,long,,,,47,345,
10,sj_long_ch_19,false,,2,bimodal,,,semantic,couch,long,,,,59,780,
10,sj_long_ch_20,true,,2,bimodal,,,semantic,couch,long,,,,106,665,
10,sj_long_ch_21,true,,2,bimodal,,,semantic,couch,long,,,,102,1050,
10,sj_long_ch_22,false,,2,bimodal,,,semantic,couch,long,,,,55,350,
10,sj_long_ch_23,true,,2,bimodal,,,semantic,couch,long,,,,106,485,
10,sj_expensive_ch_1,false,,2,bimodal,,,semantic,couch,expensive,,,,43,360,
10,sj_expensive_ch_3,false,,2,bimodal,,,semantic,couch,expensive,,,,63,290,
10,sj_expensive_ch_4,false,,2,bimodal,,,semantic,couch,expensive,,,,114,600,
10,sj_expensive_ch_6,true,,2,bimodal,,,semantic,couch,expensive,,,,102,700,
10,sj_expensive_ch_8,true,,2,bimodal,,,semantic,couch,expensive,,,,95,1175,
10,sj_expensive_ch_13,false,,2,bimodal,,,semantic,couch,expensive,,,,55,200,
10,sj_expensive_ch_16,false,,2,bimodal,,,semantic,couch,expensive,,,,110,575,
10,sj_expensive_ch_17,true,,2,bimodal,,,semantic,couch,expensive,,,,59,900,
10,sj_expensive_ch_18,false,,2,bimodal,,,semantic,couch,expensive,,,,47,345,
10,sj_expensive_ch_19,true,,2,bimodal,,,semantic,couch,expensive,,,,59,780,
10,sj_expensive_ch_20,false,,2,bimodal,,,semantic,couch,expensive,,,,106,665,
10,sj_expensive_ch_21,true,,2,bimodal,,,semantic,couch,expensive,,,,102,1050,
10,sj_expensive_ch_22,false,,2,bimodal,,,semantic,couch,expensive,,,,55,350,
10,sj_expensive_ch_23,false,,2,bimodal,,,semantic,couch,expensive,,,,106,485,
11,sj_big_tv_1,false,,1,bimodal,,,semantic,tv,big,,,,22,990,
11,sj_big_tv_2,true,,1,bimodal,,,semantic,tv,big,,,,84,275,
11,sj_big_tv_3,true,,1,bimodal,,,semantic,tv,big,,,,70,885,
11,sj_big_tv_4,false,,1,bimodal,,,semantic,tv,big,,,,34,800,
11,sj_big_tv_5,false,,1,bimodal,,,semantic,tv,big,,,,30,650,
11,sj_big_tv_6,false,,1,bimodal,,,semantic,tv,big,,,,32,1750,
11,sj_big_tv_7,false,,1,bimodal,,,semantic,tv,big,,,,34,4400,
11,sj_big_tv_8,false,,1,bimodal,,,semantic,tv,big,,,,38,595,
11,sj_big_tv_9,false,,1,bimodal,,,semantic,tv,big,,,,42,130,
11,sj_big_tv_12,true,,1,bimodal,,,semantic,tv,big,,,,72,340,
11,sj_big_tv_13,true,,1,bimodal,,,semantic,tv,big,,,,75,1990,
11,sj_big_tv_14,true,,1,bimodal,,,semantic,tv,big,,,,78,1695,
11,sj_big_tv_23,true,,1,bimodal,,,semantic,tv,big,,,,72,1000,
11,sj_big_tv_24,true,,1,bimodal,,,semantic,tv,big,,,,75,1050,
11,sj_expensive_tv_1,true,,1,bimodal,,,semantic,tv,expensive,,,,22,990,
11,sj_expensive_tv_2,false,,1,bimodal,,,semantic,tv,expensive,,,,84,275,
11,sj_expensive_tv_3,false,,1,bimodal,,,semantic,tv,expensive,,,,70,885,
11,sj_expensive_tv_4,true,,1,bimodal,,,semantic,tv,expensive,,,,34,800,
11,sj_expensive_tv_5,false,,1,bimodal,,,semantic,tv,expensive,,,,30,650,
11,sj_expensive_tv_6,true,,1,bimodal,,,semantic,tv,expensive,,,,32,1750,
11,sj_expensive_tv_7,true,,1,bimodal,,,semantic,tv,expensive,,,,34,4400,
11,sj_expensive_tv_8,false,,1,bimodal,,,semantic,tv,expensive,,,,38,595,
11,sj_expensive_tv_9,false,,1,bimodal,,,semantic,tv,expensive,,,,42,130,
11,sj_expensive_tv_12,false,,1,bimodal,,,semantic,tv,expensive,,,,72,340,
11,sj_expensive_tv_13,true,,1,bimodal,,,semantic,tv,expensive,,,,75,1990,
11,sj_expensive_tv_14,true,,1,bimodal,,,semantic,tv,expensive,,,,78,1695,
11,sj_expensive_tv_23,false,,1,bimodal,,,semantic,tv,expensive,,,,72,1000,
11,sj_expensive_tv_24,false,,1,bimodal,,,semantic,tv,expensive,,,,75,1050,
11,sj_long_ch_1,false,,1,unimodal,,,semantic,couch,long,,,,43,360,
11,sj_long_ch_2,false,,1,unimodal,,,semantic,couch,long,,,,79,965,
11,sj_long_ch_3,false,,1,unimodal,,,semantic,couch,long,,,,63,290,
11,sj_long_ch_4,true,,1,unimodal,,,semantic,couch,long,,,,114,600,
11,sj_long_ch_5,true,,1,unimodal,,,semantic,couch,long,,,,87,580,
11,sj_long_ch_6,true,,1,unimodal,,,semantic,couch,long,,,,102,700,
11,sj_long_ch_7,false,,1,unimodal,,,semantic,couch,long,,,,75,480,
11,sj_long_ch_8,true,,1,unimodal,,,semantic,couch,long,,,,95,1175,
11,sj_long_ch_9,false,,1,unimodal,,,semantic,couch,long,,,,83,800,
11,sj_long_ch_10,false,,1,unimodal,,,semantic,couch,long,,,,71,540,
11,sj_long_ch_11,false,,1,unimodal,,,semantic,couch,long,,,,67,350,
11,sj_long_ch_12,false,,1,unimodal,,,semantic,couch,long,,,,83,580,
11,sj_long_ch_13,false,,1,unimodal,,,semantic,couch,long,,,,55,200,
11,sj_long_ch_14,false,,1,unimodal,,,semantic,couch,long,,,,79,675,
11,sj_expensive_ch_1,false,,1,unimodal,,,semantic,couch,expensive,,,,43,360,
11,sj_expensive_ch_2,true,,1,unimodal,,,semantic,couch,expensive,,,,79,965,
11,sj_expensive_ch_3,false,,1,unimodal,,,semantic,couch,expensive,,,,63,290,
11,sj_expensive_ch_4,false,,1,unimodal,,,semantic,couch,expensive,,,,114,600,
11,sj_expensive_ch_5,false,,1,unimodal,,,semantic,couch,expensive,,,,87,580,
11,sj_expensive_ch_6,true,,1,unimodal,,,semantic,couch,expensive,,,,102,700,
11,sj_expensive_ch_7,false,,1,unimodal,,,semantic,couch,expensive,,,,75,480,
11,sj_expensive_ch_8,true,,1,unimodal,,,semantic,couch,expensive,,,,95,1175,
11,sj_expensive_ch_9,true,,1,unimodal,,,semantic,couch,expensive,,,,83,800,
11,sj_expensive_ch_10,false,,1,unimodal,,,semantic,couch,expensive,,,,71,540,
11,sj_expensive_ch_11,false,,1,unimodal,,,semantic,couch,expensive,,,,67,350,
11,sj_expensive_ch_12,false,,1,unimodal,,,semantic,couch,expensive,,,,83,580,
11,sj_expensive_ch_13,false,,1,unimodal,,,semantic,couch,expensive,,,,55,200,
11,sj_expensive_ch_14,false,,1,unimodal,,,semantic,couch,expensive,,,,79,675,
12,sj_big_tv_1,false,,2,unimodal,,,semantic,tv,big,,,,22,990,
12,sj_big_tv_2,true,,2,unimodal,,,semantic,tv,big,,,,84,275,
12,sj_big_tv_4,false,,2,unimodal,,,semantic,tv,big,,,,34,800,
12,sj_big_tv_10,false,,2,unimodal,,,semantic,tv,big,,,,60,1000,
12,sj_big_tv_11,false,,2,unimodal,,,semantic,tv,big,,,,65,1050,
12,sj_big_tv_12,false,,2,unimodal,,,semantic,tv,big,,,,72,340,
12,sj_big_tv_15,false,,2,unimodal,,,semantic,tv,big,,,,40,650,
12,sj_big_tv_16,false,,2,unimodal,,,semantic,tv,big,,,,44,885,
12,sj_big_tv_17,false,,2,unimodal,,,semantic,tv,big,,,,48,4400,
12,sj_big_tv_18,false,,2,unimodal,,,semantic,tv,big,,,,50,595,
12,sj_big_tv_19,false,,2,unimodal,,,semantic,tv,big,,,,52,1990,
12,sj_big_tv_20,false,,2,unimodal,,,semantic,tv,big,,,,55,1750,
12,sj_big_tv_21,false,,2,unimodal,,,semantic,tv,big,,,,58,1695,
12,sj_big_tv_22,false,,2,unimodal,,,semantic,tv,big,,,,32,130,
12,sj_expensive_tv_1,false,,2,unimodal,,,semantic,tv,expensive,,,,22,990,
12,sj_expensive_tv_2,false,,2,unimodal,,,semantic,tv,expensive,,,,84,275,
12,sj_expensive_tv_4,false,,2,unimodal,,,semantic,tv,expensive,,,,34,800,
12,sj_expensive_tv_10,false,,2,unimodal,,,semantic,tv,expensive,,,,60,1000,
12,sj_expensive_tv_11,false,,2,unimodal,,,semantic,tv,expensive,,,,65,1050,
12,sj_expensive_tv_12,false,,2,unimodal,,,semantic,tv,expensive,,,,72,340,
12,sj_expensive_tv_15,false,,2,unimodal,,,semantic,tv,expensive,,,,40,650,
12,sj_expensive_tv_16,false,,2,unimodal,,,semantic,tv,expensive,,,,44,885,
12,sj_expensive_tv_17,true,,2,unimodal,,,semantic,tv,expensive,,,,48,4400,
12,sj_expensive_tv_18,false,,2,unimodal,,,semantic,tv,expensive,,,,50,595,
12,sj_expensive_tv_19,true,,2,unimodal,,,semantic,tv,expensive,,,,52,1990,
12,sj_expensive_tv_20,true,,2,unimodal,,,semantic,tv,expensive,,,,55,1750,
12,sj_expensive_tv_21,true,,2,unimodal,,,semantic,tv,expensive,,,,58,1695,
12,sj_expensive_tv_22,false,,2,unimodal,,,semantic,tv,expensive,,,,32,130,
12,sj_long_ch_1,false,,2,bimodal,,,semantic,couch,long,,,,43,360,
12,sj_long_ch_3,false,,2,bimodal,,,semantic,couch,long,,,,63,290,
12,sj_long_ch_4,true,,2,bimodal,,,semantic,couch,long,,,,114,600,
12,sj_long_ch_6,false,,2,bimodal,,,semantic,couch,long,,,,102,700,
12,sj_long_ch_8,false,,2,bimodal,,,semantic,couch,long,,,,95,1175,
12,sj_long_ch_13,false,,2,bimodal,,,semantic,couch,long,,,,55,200,
12,sj_long_ch_16,true,,2,bimodal,,,semantic,couch,long,,,,110,575,
12,sj_long_ch_17,false,,2,bimodal,,,semantic,couch,long,,,,59,900,
12,sj_long_ch_18,false,,2,bimodal,,,semantic,couch,long,,,,47,345,
12,sj_long_ch_19,false,,2,bimodal,,,semantic,couch,long,,,,59,780,
12,sj_long_ch_20,true,,2,bimodal,,,semantic,couch,long,,,,106,665,
12,sj_long_ch_21,false,,2,bimodal,,,semantic,couch,long,,,,102,1050,
12,sj_long_ch_22,false,,2,bimodal,,,semantic,couch,long,,,,55,350,
